district,avg_enrollment,district_volatility,cv,spike_rate,error_mape,cluster,cluster_label,recommendation
Adilabad,51.9,33.47706368699991,0.6450301288315007,0.0,0.007871795436296439,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kathua,21.03030303030303,14.80389486014755,0.7039315999447253,0.6363636363636364,0.01570669583213605,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Katihar,168.6,138.8963218926049,0.8238216007816198,0.09090909090909091,0.021321170085880164,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Katni,103.65714285714286,82.74586993679286,0.7982650076515465,0.2727272727272727,0.01470170331637684,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kaushambi,59.78787878787879,39.27527655516697,0.6569103529137517,0.18181818181818182,0.027052907499353095,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kawardha,23.774193548387096,20.682858727973034,0.869970991235,0.09090909090909091,0.010048458425710864,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kendrapara,43.724137931034484,23.838588991866796,0.5452043223567241,0.2727272727272727,0.011618321203118025,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Keonjhar,54.74193548387097,35.21265657112083,0.6432482932733089,0.2727272727272727,0.006544304938072648,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Khagaria,78.79411764705883,63.41101109417621,0.804768337877801,0.2727272727272727,0.020955180124832953,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Khairagarh Chhuikhadan Gandai,3.6315789473684212,2.431518188653827,0.6695484865463954,0.1,0.031622603360483476,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Khammam,53.5,34.40742605516919,0.6431294589631039,0.0,0.008683178512643355,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Khandwa,70.57142857142857,54.114413494919816,0.7668034300790912,0.2727272727272727,0.015975019025952875,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Khargone,94.80555555555556,73.2618861909381,0.7727594206990777,0.2727272727272727,0.014250611640870199,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kheda,53.029411764705884,43.335537445658844,0.8171981548112124,0.09090909090909091,0.010716230987159169,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kheri,180.13513513513513,105.5665040947496,0.5860406078745765,0.18181818181818182,0.019375808926490892,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Khordha,62.516129032258064,40.53958638807418,0.6484660361249727,0.09090909090909091,0.006152983407506738,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Khowai,3.4285714285714284,2.8030595529069404,0.8175590360260696,0.09090909090909091,0.009775205897044602,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Khunti,23.818181818181817,16.47622253706562,0.6917498011454679,0.09090909090909091,0.006474497622039583,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kinnaur,2.2777777777777777,1.4061024795535124,0.6173132834354045,0.3333333333333333,0.010643462482211132,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Kiphire,10.580645161290322,8.123111856706094,0.7677331327258817,0.0,0.009163741093349758,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kishanganj,104.6470588235294,92.42126291915835,0.8831711464927926,0.0,0.03848720013923403,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kishtwar,14.241379310344827,10.548036961626668,0.7406611909580973,0.18181818181818182,0.007307219563259846,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kodagu,13.551724137931034,11.685113260947977,0.8622602660114143,0.18181818181818182,0.014663189718146306,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Koderma,36.41935483870968,25.660312018820537,0.7045789836683745,0.18181818181818182,0.006388804975847645,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kohima,13.413793103448276,8.300246301764226,0.6187844286200972,0.0,0.00733476738674373,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kokrajhar,23.225,17.990720542574877,0.7746273645554467,0.18181818181818182,0.00656529802804794,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kolar,40.53333333333333,31.076916073569432,0.7667002320592781,0.18181818181818182,0.009854366185112888,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kolasib,3.32,2.035517952102937,0.613107816713804,0.0,0.013838288974837298,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kolhapur,82.28125,58.367155133577455,0.7093615511780399,0.18181818181818182,0.014898848953765783,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kolkata,91.77142857142857,57.43645374226542,0.6258642219668071,0.18181818181818182,0.01722009646613039,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kollam,57.16129032258065,38.46218642961209,0.6728712072782821,0.2727272727272727,0.013959384249655154,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Komaram Bheem,12.966666666666667,7.9458656928742135,0.6127916986319862,0.09090909090909091,0.009887609438688653,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kondagaon,34.214285714285715,22.55751027576558,0.6593009266210604,0.18181818181818182,0.02278653429561036,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Koppal,52.1,37.06317998155079,0.7113854123001805,0.36363636363636365,0.0077912592391681385,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Koraput,53.766666666666666,32.422515945402594,0.6030226152163591,0.0,0.007028639008114356,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Korba,43.16129032258065,31.802617056036492,0.736831934764043,0.09090909090909091,0.009836149648774653,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Koriya,22.62962962962963,16.321642423359588,0.7212509744864731,0.0,0.005708274275624692,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kota,75.87878787878788,54.02820882173356,0.712033103471929,0.18181818181818182,0.013905035783129934,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kottayam,42.214285714285715,28.572658703677284,0.6768480911032253,0.09090909090909091,0.01107130446472472,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kozhikode,62.25806451612903,46.941785040576576,0.7539872208468914,0.2727272727272727,0.0060723893974574195,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kra Daadi,1.8,1.4757295747452437,0.8198497632918854,0.0,0.011668580493581483,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Krishna,64.36363636363636,40.06620940847332,0.6224976037942924,0.2727272727272727,0.00618658342889288,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Krishnagiri,50.6875,33.55826661293035,0.6620619800200896,0.2727272727272727,0.008462904034991269,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kulgam,13.32,12.28386475557808,0.9222120686678579,0.36363636363636365,0.011781547975439054,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Kullu,13.884615384615385,7.564797012885002,0.5448330258195135,0.18181818181818182,0.008179408140374362,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kupwara,33.36666666666667,24.14822522690219,0.7237230337516025,0.09090909090909091,0.009745464100565709,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kurnool,124.25,92.04837437894517,0.7408319869473186,0.2727272727272727,0.01227565013716404,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kurukshetra,28.607142857142858,24.928548687850636,0.8714099416172514,0.18181818181818182,0.010553519044062156,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Kurung Kumey,1.8,0.7888106377466155,0.438228131837993,0.0,0.008403546745262927,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Kushinagar,91.8,56.74753169029625,0.6181648332208941,0.18181818181818182,0.026730272456828918,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Lahaul And Spiti,1.75,0.8864052604279183,0.5065172913836578,0.0,0.02172572610293483,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Lakhimpur,44.3421052631579,28.82592331405083,0.6500801696790673,0.2727272727272727,0.009622092436555423,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Lakhisarai,30.0625,20.54882070236792,0.6835366553574846,0.36363636363636365,0.0697459044869012,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Lakshadweep,3.0,2.2710998958306754,0.7570332983578807,0.1111111111111111,0.007961037750708173,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Lalitpur,40.40625,26.984893474061582,0.667839590988863,0.18181818181818182,0.024754591023283277,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Latehar,22.967741935483872,19.074387488580495,0.8304859720790032,0.2727272727272727,0.011678023986400181,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Latur,67.71428571428571,50.394660915016544,0.7442249502107727,0.09090909090909091,0.010765678868658583,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Lawngtlai,6.666666666666667,5.767527010434538,0.8651290514354113,0.36363636363636365,0.0614502032111174,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Leh (Ladakh),5.0,4.525062483125562,0.9050124964441099,0.0,0.012725368207153998,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Lohardaga,20.8125,14.01942776431013,0.6736061387933465,0.36363636363636365,0.010831529393871654,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Lohit,3.076923076923077,1.6052797503622465,0.5217159186981724,0.2222222222222222,0.03608290631620414,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Longding,6.75,7.131697631778223,1.0565477971439519,0.0,0.01854970738072672,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Longleng,3.04,3.246536616149585,1.067939676013699,0.0,0.010235515874812766,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Lower Dibang Valley,1.8823529411764706,1.0537049480984033,0.5597807533798932,0.2857142857142857,0.018492331600716585,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Lower Subansiri,1.8888888888888888,1.078609610939221,0.5710286172537489,0.0,0.02403008443292758,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Lucknow,208.39473684210526,139.64211776047935,0.6700846666085052,0.18181818181818182,0.024282438981358193,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Ludhiana,108.66666666666667,73.63888724231046,0.677658471548768,0.0,0.014143302006427948,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Lunglei,5.111111111111111,2.926448797451027,0.5725660689544816,0.1,0.008785883202431238,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Madhepura,85.17647058823529,69.95170220738899,0.8212561723146764,0.2727272727272727,0.02436185600236598,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Madhubani,199.3170731707317,141.17532345002616,0.7082951861749918,0.18181818181818182,0.02119981227837041,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Madurai,109.38235294117646,71.20819441519113,0.6510025840533381,0.09090909090909091,0.006348219167073194,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mahabubabad,19.5,12.778743924826738,0.6553202012395599,0.0,0.010758693833055909,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mahabubnagar,150.06451612903226,102.17499220581358,0.6808737657693711,0.0,0.01354145764302084,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Maharajganj,111.625,66.33392120600216,0.5942568529039901,0.18181818181818182,0.025849450166320863,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mahasamund,37.833333333333336,28.424228777738108,0.7513012011538364,0.09090909090909091,0.006466403448906988,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mahendragarh,26.967741935483872,23.40439256630792,0.8678662314935904,0.18181818181818182,0.00876507339600293,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mahesana,38.64705882352941,29.768686367675695,0.7702704234967919,0.45454545454545453,0.009283071160858589,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Mahisagar,19.035714285714285,11.361018938579027,0.5968265108133239,0.36363636363636365,0.00899901497489026,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Mahoba,28.666666666666668,19.577836107871235,0.6829477711809867,0.18181818181818182,0.014269816363783555,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Maihar,5.666666666666667,4.228954713757821,0.7462861258255649,0.0,0.04442348287727318,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mainpuri,84.0,53.587202159602604,0.6379428828448174,0.18181818181818182,0.025633124117580272,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Majuli,3.260869565217391,2.339723979531615,0.7175153535029907,0.18181818181818182,0.03440055770426787,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Malappuram,141.16129032258064,110.55680192377537,0.7831948947926777,0.2727272727272727,0.018886155924469863,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Malda,196.5,144.0925297954656,0.7332953170215385,0.09090909090909091,0.00978141702143026,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Malerkotla,11.72,8.131830462243213,0.6938421895519941,0.18181818181818182,0.0050377577190778115,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Malkangiri,28.06896551724138,19.32602064294731,0.6885191629305957,0.09090909090909091,0.005063088967423011,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mamit,4.947368421052632,5.562510266762324,1.1243371813523588,0.0,0.011671456388019717,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mancherial,13.178571428571429,9.545421906080389,0.7243138573169922,0.09090909090909091,0.009137952981131238,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mandi,29.724137931034484,22.926741329292646,0.7713172836741514,0.09090909090909091,0.010527429540447698,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mandla,54.38709677419355,41.72263767577088,0.7671422111062373,0.2727272727272727,0.018897310091149536,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mandsaur,75.43333333333334,61.53422559470648,0.8157431585579857,0.18181818181818182,0.0164693562513364,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mandya,35.7,27.76148411018402,0.7776326081066215,0.18181818181818182,0.010462234543019536,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Manendragarh–Chirmiri–Bharatpur,4.217391304347826,3.2884995437147104,0.7797473143041664,0.09090909090909091,0.020293329548340018,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mansa,13.74074074074074,9.764900222392258,0.7106531158636209,0.18181818181818182,0.013915628448601417,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Marigaon,58.432432432432435,42.48302964488064,0.7270453731885675,0.09090909090909091,0.005920622136534964,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mathura,95.66666666666667,59.60345148203608,0.6230325938823663,0.18181818181818182,0.02476911510928896,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mau,85.125,53.40215653492511,0.6273381090666404,0.18181818181818182,0.03372326367097566,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mauganj,6.107142857142857,4.605466041598555,0.7541113985008445,0.18181818181818182,0.025738594168137976,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mayiladuthurai,6.038461538461538,3.7892560666259465,0.6275201128405037,0.1,0.044951106424845136,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mayurbhanj,100.58064516129032,66.72119812750587,0.6633602122938158,0.0,0.0077122932914406245,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Medak,115.70370370370371,84.3868449531063,0.7293357278214398,0.0,0.01131339197582226,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Medchal-Malkajgiri,52.64705882352941,39.45606098767465,0.7494447338298642,0.18181818181818182,0.008117110879975818,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Meerut,162.13888888888889,98.26848143959712,0.6060759519965184,0.09090909090909091,0.023016339903905704,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mirzapur,68.78125,45.401957024041415,0.6600920603126771,0.18181818181818182,0.026591917899796313,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Moga,17.24137931034483,13.359467409224372,0.7748491096900723,0.18181818181818182,0.008335074079914531,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mohla-Manpur-Ambagarh Chouki,4.0476190476190474,4.236463035082338,1.046655573114698,0.0,0.04355377518320721,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mokokchung,5.214285714285714,2.923178671407813,0.5606096081076828,0.0,0.010806397091277606,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mon,17.272727272727273,11.681376008610693,0.6762901899330444,0.0,0.009638963437249645,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Moradabad,116.08108108108108,73.64304990152702,0.6344104415210772,0.09090909090909091,0.024293250464604236,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Morbi,25.625,18.213341441141793,0.7107645440168207,0.09090909090909091,0.008531131120374368,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Morena,105.91428571428571,70.41155128685811,0.664797489888526,0.2727272727272727,0.010357635595369228,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mulugu,12.172413793103448,8.95651784024685,0.7358045817162048,0.0,0.008815352842803546,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Mumbai,170.02941176470588,127.70503070087005,0.7510761189766555,0.18181818181818182,0.01573293073124873,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mumbai Suburban,110.72222222222223,77.6750046617723,0.7015303983438403,0.2727272727272727,0.01253499022925516,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mungeli,32.38709677419355,29.92064774182408,0.9238447011632543,0.09090909090909091,0.007534379501901906,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Munger,48.696969696969695,34.50496780219194,0.7085649890783768,0.18181818181818182,0.05865082542287698,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Murshidabad,399.57575757575756,295.3417544031649,0.7391383205885068,0.09090909090909091,0.018758322855023754,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Muzaffarnagar,100.02857142857142,74.59083909778012,0.7456953351602984,0.09090909090909091,0.022614053336966148,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Muzaffarpur,171.6315789473684,104.00166865933465,0.605958817698818,0.2727272727272727,0.018262441329556203,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Mysuru,60.55882352941177,52.64932079706401,0.869391407027983,0.18181818181818182,0.009177802315895468,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
N. T. R,9.466666666666667,5.5506031566217064,0.5863313192995114,0.2727272727272727,0.008281019501998553,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Nabarangpur,81.0,54.32459194805406,0.6706739746590542,0.09090909090909091,0.00976565312859458,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nadia,166.58333333333334,106.87546156959644,0.6415735561918251,0.18181818181818182,0.011012258740092595,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nagaon,95.83783783783784,63.70134897992241,0.6646784862471901,0.09090909090909091,0.005897834627541989,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nagapattinam,44.03125,29.332888483308178,0.6661834147938566,0.09090909090909091,0.00914391512896731,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nagarkurnool,15.884615384615385,9.395006857163748,0.591453216152251,0.0,0.009229236455046095,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Nagaur,140.44444444444446,109.35327924913675,0.7786230326228031,0.18181818181818182,0.010656940961334758,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nagpur,106.88571428571429,72.28976472526115,0.6763276571399275,0.18181818181818182,0.016546626271968172,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nainital,38.18181818181818,31.343315221764737,0.8208963510247197,0.09090909090909091,0.007816712582289097,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nalanda,121.82352941176471,71.56750176146919,0.5874686286504052,0.2727272727272727,0.027240100854085316,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nalbari,33.65714285714286,27.16284536029366,0.8070454903073273,0.0,0.004332288470976998,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Nalgonda,89.18181818181819,68.61143060081832,0.7693432585122719,0.0,0.011230647567551292,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Namakkal,54.74193548387097,44.533858087179375,0.8135236303343203,0.09090909090909091,0.010417217547790472,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Namsai,2.15,1.3088765773505315,0.6087798031356985,0.2727272727272727,0.011684653213305106,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Nanded,107.11428571428571,71.74086186061749,0.669759980020851,0.18181818181818182,0.01847179526502443,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nandurbar,88.05882352941177,66.82856455886373,0.7589082147546974,0.0,0.024586690227124442,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nandyal,9.576923076923077,7.616682096152244,0.7953162027280327,0.2727272727272727,0.010901418925434192,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Narayanpet,17.620689655172413,11.424953244991698,0.6483828651388575,0.0,0.007183129649497258,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Narayanpur,8.68,6.263119563497624,0.7215575533152151,0.3,0.011077278228573503,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Narmada,11.08,7.330984472315661,0.6616411978027094,0.36363636363636365,0.011244469840970793,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Narmadapuram,75.4,63.365170461273166,0.8403868761330606,0.0,0.014941112672428907,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Narsinghpur,61.63333333333333,45.37391270347961,0.7361911201094119,0.2727272727272727,0.01873863461057249,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nashik,183.2058823529412,127.08522061074885,0.6936743459209946,0.18181818181818182,0.01625268360021944,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Navsari,19.133333333333333,13.87563812346421,0.7252075673905402,0.4,0.007166812828182205,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Nawada,145.23529411764707,90.02964455331212,0.6198881965960988,0.09090909090909091,0.024516333804674176,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nayagarh,29.066666666666666,20.144192854198117,0.693034157804074,0.18181818181818182,0.006827340956543602,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Neemuch,41.125,28.068751997722973,0.6825228449128378,0.36363636363636365,0.022978794641946368,0,Stable + Low Error,Low-priority monitoring; periodic audits.
New Delhi,2.4210526315789473,1.346426937147361,0.5561328651137681,0.2222222222222222,0.08088840644300095,3,Mixed / Moderate,Review specific districts for targeted actions.
Nicobar,1.8571428571428572,1.2149857925879117,0.6542231187335246,0.0,0.008359617884863502,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Nirmal,15.26923076923077,10.243271712915526,0.6708439912301303,0.0,0.0035815542213885362,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Niwari,2.1818181818181817,0.9816498172140428,0.449922832683555,0.375,0.24299293729352375,3,Mixed / Moderate,Review specific districts for targeted actions.
Nizamabad,87.3103448275862,65.33545496035707,0.7483128727601318,0.0,0.011110857240960089,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Noklak,4.5625,3.161618783682393,0.6929575414771365,0.0,0.008153520196447554,1,Stable + Low Error,Low-priority monitoring; periodic audits.
North 24 Parganas,309.9736842105263,209.3163242871582,0.6752712728488286,0.18181818181818182,0.016229120875910486,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
North And Middle Andaman,2.1,0.9944289260117531,0.47353758358962644,0.3,0.009115070155330173,0,Stable + Low Error,Low-priority monitoring; periodic audits.
North Cachar Hills,6.451612903225806,5.233473732792394,0.8111884284570869,0.0,0.015881931478564624,1,Stable + Low Error,Low-priority monitoring; periodic audits.
North Delhi,27.735294117647058,19.417750117040935,0.7001097602922461,0.18181818181818182,0.011182524520819616,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
North East Delhi,85.32352941176471,59.917478902861596,0.7022386358750148,0.18181818181818182,0.009526650963616053,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
North Garo Hills,13.178571428571429,11.310609805836915,0.8582576545783263,0.1111111111111111,0.01724209224662584,1,Stable + Low Error,Low-priority monitoring; periodic audits.
North Goa,17.379310344827587,9.462005952769543,0.5444408186796189,0.0,0.0074249209804101955,1,Stable + Low Error,Low-priority monitoring; periodic audits.
North Sikkim,2.9166666666666665,2.429303429280737,0.8329040326106857,0.0,0.016481602974744713,1,Stable + Low Error,Low-priority monitoring; periodic audits.
North Tripura,11.0,7.501723939799805,0.6819749035561664,0.2727272727272727,0.005964286411352913,0,Stable + Low Error,Low-priority monitoring; periodic audits.
North West Delhi,115.53846153846153,77.1846201457553,0.6680426510560149,0.18181818181818182,0.01056371954914517,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Nuapada,25.433333333333334,15.103512570062072,0.5938471521416078,0.09090909090909091,0.010166887460271697,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Nuh,59.72727272727273,46.95561250217641,0.7861670281815718,0.2727272727272727,0.008606137816001901,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Osmanabad,43.46666666666667,30.491076516358632,0.7014818216792289,0.09090909090909091,0.0098639965131659,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Pakur,34.35294117647059,27.389317042544903,0.7972917632015573,0.0,0.015941254035755262,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Palakkad,70.3225806451613,53.683881564068614,0.763394646083698,0.2727272727272727,0.0075282444384301185,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Palamau,72.53333333333333,49.44152473191024,0.681638668169512,0.2727272727272727,0.007039849021181085,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Palghar,95.75,66.7893811063662,0.6975392282576361,0.18181818181818182,0.019187282857920315,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Pali,91.34375,67.62735148854226,0.7403610152616014,0.09090909090909091,0.01595553957954369,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Palnadu,9.518518518518519,5.666163879152553,0.5952779172025152,0.36363636363636365,0.00965267070153105,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Palwal,45.83870967741935,35.59597053431146,0.7765482663895724,0.09090909090909091,0.012677911469993952,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Panch Mahals,50.714285714285715,40.876119469161246,0.8060079895168639,0.09090909090909091,0.009276665197141681,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
